"espncricinfo_id","Date","Opposition"
53906,2009-11-12,"WI Women"
53906,2010-03-04,"India Women"
53906,2010-03-06,"India Women"
53906,2010-03-08,"India Women"
53906,2010-05-05,"AUS Women"
53906,2010-05-07,"WI Women"
53906,2010-05-09,"SA Women"
53906,2010-06-29,"NZ Women"
53906,2010-07-01,"NZ Women"
53906,2010-07-02,"NZ Women"
53906,2011-06-23,"NZ Women"
53906,2011-06-25,"AUS Women"
53906,2011-06-26,"India Women"
53906,2011-06-27,"AUS Women"
53906,2012-06-23,"IRE Women"
53906,2012-06-26,"India Women"
53906,2012-06-28,"India Women"
53906,2012-09-04,"PAK Women"
53906,2012-09-05,"PAK Women"
53906,2012-09-08,"WI Women"
53906,2012-09-10,"WI Women"
53906,2012-09-13,"WI Women"
53906,2012-09-15,"WI Women"
53906,2012-09-16,"WI Women"
53906,2012-09-27,"PAK Women"
53906,2012-09-29,"India Women"
53906,2012-10-01,"AUS Women"
53906,2012-10-04,"NZ Women"
53906,2012-10-07,"AUS Women"
53906,2013-08-27,"AUS Women"
53906,2013-08-29,"AUS Women"
53906,2013-08-31,"AUS Women"
53906,2014-09-01,"SA Women"
53906,2014-09-03,"SA Women"
53906,2014-09-07,"SA Women"
53906,2015-02-19,"NZ Women"
53906,2015-02-24,"NZ Women"
53906,2015-08-26,"AUS Women"
53906,2015-08-28,"AUS Women"
53906,2015-08-31,"AUS Women"
53906,2016-03-17,"BAN Women"
53906,2016-03-22,"India Women"
53906,2016-03-24,"WI Women"
53906,2016-03-27,"PAK Women"
53906,2016-03-30,"AUS Women"
53906,2016-07-03,"PAK Women"
53906,2016-07-05,"PAK Women"
53906,2017-11-17,"AUS Women"
53906,2017-11-19,"AUS Women"
53906,2017-11-21,"AUS Women"
53906,2018-06-20,"SA Women"
53906,2018-06-23,"SA Women"
53906,2018-06-23,"NZ Women"
53906,2018-06-28,"NZ Women"
53906,2018-07-01,"NZ Women"
53906,2019-03-04,"India Women"
53906,2019-03-07,"India Women"
53906,2019-03-26,"SL Women"
53906,2019-06-21,"WI Women"
53906,2019-07-26,"AUS Women"
53906,2019-07-28,"AUS Women"
53906,2019-07-31,"AUS Women"
53906,2019-12-17,"PAK Women"
53906,2019-12-19,"PAK Women"
53906,2020-01-31,"India Women"
53906,2020-02-01,"AUS Women"
53906,2020-02-07,"India Women"
53906,2020-02-09,"AUS Women"
53906,2020-02-23,"SA Women"
53906,2020-02-26,"THA Women"
53906,2020-02-28,"PAK Women"
53906,2020-03-01,"WI Women"
53906,2020-09-21,"WI Women"
53906,2020-09-23,"WI Women"
53906,2020-09-26,"WI Women"
53906,2020-09-28,"WI Women"
53906,2020-09-30,"WI Women"
53906,2021-03-03,"NZ Women"
53906,2021-03-07,"NZ Women"
53906,2021-07-09,"India Women"
53906,2021-07-11,"India Women"
53906,2021-07-14,"India Women"
53906,2021-09-01,"NZ Women"
53906,2021-09-09,"NZ Women"
53906,2022-01-20,"AUS Women"
53906,2022-01-22,"AUS Women"
53906,2022-07-21,"SA Women"
53906,2022-07-23,"SA Women"
53906,2022-07-25,"SA Women"
53906,2022-07-30,"SL Women"
53906,2022-08-02,"SA Women"
53906,2022-08-04,"NZ Women"
53906,2022-08-06,"India Women"
53906,2022-08-07,"NZ Women"
53906,2022-12-11,"WI Women"
53906,2022-12-14,"WI Women"
53906,2022-12-18,"WI Women"
53906,2023-02-11,"WI Women"
53906,2023-02-13,"IRE Women"
53906,2023-02-18,"India Women"
53906,2023-02-21,"PAK Women"
53906,2023-02-24,"SA Women"
577317,2018-11-12,"BAN Women"
577317,2018-11-16,"SA Women"
577317,2018-11-18,"WI Women"
577317,2018-11-22,"India Women"
577317,2018-11-24,"AUS Women"
517572,2013-07-05,"PAK Women"
517572,2013-07-05,"PAK Women"
517572,2013-10-16,"NZ Women"
517572,2013-10-18,"WI Women"
517572,2013-10-22,"NZ Women"
517572,2013-10-24,"WI Women"
517572,2014-01-31,"AUS Women"
517572,2014-02-02,"AUS Women"
517572,2014-09-01,"SA Women"
517572,2014-09-03,"SA Women"
517572,2014-09-07,"SA Women"
517572,2015-02-19,"NZ Women"
517572,2015-02-20,"NZ Women"
517572,2015-08-26,"AUS Women"
517572,2015-08-28,"AUS Women"
517572,2016-07-03,"PAK Women"
517572,2016-07-05,"PAK Women"
517572,2016-07-07,"PAK Women"
517572,2018-11-12,"BAN Women"
517572,2018-11-16,"SA Women"
517572,2018-11-18,"WI Women"
517572,2018-11-22,"India Women"
517572,2018-11-24,"AUS Women"
517572,2019-03-04,"India Women"
517572,2019-03-07,"India Women"
517572,2019-03-09,"India Women"
517572,2019-03-24,"SL Women"
517572,2019-03-26,"SL Women"
517572,2019-03-28,"SL Women"
517572,2019-07-26,"AUS Women"
517572,2019-07-28,"AUS Women"
517572,2019-07-31,"AUS Women"
517572,2019-12-20,"PAK Women"
517572,2020-01-31,"India Women"
517572,2020-02-01,"AUS Women"
517572,2020-02-07,"India Women"
517572,2020-02-09,"AUS Women"
517572,2020-02-23,"SA Women"
517572,2020-02-26,"THA Women"
517572,2020-02-28,"PAK Women"
517572,2022-12-11,"WI Women"
517572,2022-12-14,"WI Women"
517572,2022-12-17,"WI Women"
517572,2022-12-18,"WI Women"
517577,2018-11-12,"BAN Women"
517577,2018-11-16,"SA Women"
517577,2019-03-04,"India Women"
517577,2019-03-07,"India Women"
517577,2019-03-09,"India Women"
517577,2019-03-24,"SL Women"
517577,2019-03-26,"SL Women"
517577,2019-03-28,"SL Women"
517577,2019-06-21,"WI Women"
517577,2024-03-22,"NZ Women"
517577,2024-03-24,"NZ Women"
517577,2024-07-06,"NZ Women"
517577,2024-07-13,"NZ Women"
517577,2024-10-05,"BAN Women"
517577,2024-10-07,"SA Women"
878025,2022-09-10,"India Women"
878025,2022-09-13,"India Women"
878025,2022-12-11,"WI Women"
878025,2022-12-14,"WI Women"
878025,2022-12-18,"WI Women"
878025,2023-02-11,"WI Women"
878025,2023-02-13,"IRE Women"
878025,2023-02-18,"India Women"
878025,2023-02-24,"SA Women"
878025,2023-07-01,"AUS Women"
878025,2023-07-05,"AUS Women"
878025,2023-07-08,"AUS Women"
878025,2023-12-06,"India Women"
878025,2023-12-09,"India Women"
878025,2024-03-19,"NZ Women"
878025,2024-03-22,"NZ Women"
878025,2024-03-24,"NZ Women"
878025,2024-03-27,"NZ Women"
878025,2024-05-11,"PAK Women"
878025,2024-05-17,"PAK Women"
878025,2024-07-09,"NZ Women"
878025,2024-07-13,"NZ Women"
878025,2024-07-17,"NZ Women"
878025,2024-10-13,"SCO Women"
878025,2024-10-15,"WI Women"
878025,2024-11-24,"SA Women"
878025,2024-11-30,"SA Women"
1022077,2021-09-04,"NZ Women"
1022077,2021-09-09,"NZ Women"
1022077,2022-01-20,"AUS Women"
1022077,2022-07-21,"SA Women"
1022077,2022-07-23,"SA Women"
1022077,2022-07-25,"SA Women"
1022077,2022-07-30,"SL Women"
1022077,2022-08-02,"SA Women"
1022077,2022-08-04,"NZ Women"
1022077,2022-08-06,"India Women"
1022077,2022-08-07,"NZ Women"
1022077,2022-09-10,"India Women"
1022077,2022-09-13,"India Women"
1022077,2022-09-15,"India Women"
1022077,2022-12-11,"WI Women"
1022077,2022-12-14,"WI Women"
1022077,2022-12-17,"WI Women"
1022077,2022-12-18,"WI Women"
1022077,2022-12-22,"WI Women"
1022077,2023-08-31,"SL Women"
1022077,2023-09-02,"SL Women"
1022077,2023-09-06,"SL Women"
1022077,2023-12-10,"India Women"
1022077,2024-03-19,"NZ Women"
1022077,2024-03-22,"NZ Women"
1022077,2024-03-24,"NZ Women"
1022077,2024-03-27,"NZ Women"
1022077,2024-03-29,"NZ Women"
1022077,2024-05-11,"PAK Women"
1022077,2024-05-17,"PAK Women"
1022077,2024-05-19,"PAK Women"
1022077,2024-07-06,"NZ Women"
1022077,2024-07-09,"NZ Women"
1022077,2024-07-11,"NZ Women"
1022077,2024-07-17,"NZ Women"
1022077,2024-10-05,"BAN Women"
1022077,2024-10-07,"SA Women"
1022077,2024-10-13,"SCO Women"
1022077,2024-10-15,"WI Women"
1022077,2024-11-24,"SA Women"
1022077,2024-11-27,"SA Women"
1022077,2024-11-30,"SA Women"
874173,2019-07-31,"AUS Women"
874173,2019-12-19,"PAK Women"
874173,2019-12-20,"PAK Women"
874173,2020-03-01,"WI Women"
874173,2020-09-21,"WI Women"
874173,2020-09-23,"WI Women"
874173,2020-09-26,"WI Women"
874173,2020-09-28,"WI Women"
874173,2020-09-30,"WI Women"
874173,2021-03-03,"NZ Women"
874173,2021-03-05,"NZ Women"
874173,2021-03-07,"NZ Women"
874173,2021-07-09,"India Women"
874173,2021-07-11,"India Women"
874173,2021-07-14,"India Women"
874173,2021-09-01,"NZ Women"
874173,2021-09-04,"NZ Women"
874173,2024-09-14,"IRE Women"
874173,2024-09-15,"IRE Women"
515905,2013-07-05,"PAK Women"
515905,2013-07-05,"PAK Women"
515905,2013-08-27,"AUS Women"
515905,2013-08-29,"AUS Women"
515905,2013-08-31,"AUS Women"
515905,2013-10-16,"NZ Women"
515905,2013-10-18,"WI Women"
515905,2013-10-22,"NZ Women"
515905,2013-10-24,"WI Women"
515905,2013-10-26,"WI Women"
515905,2014-01-29,"AUS Women"
515905,2014-01-31,"AUS Women"
515905,2014-02-02,"AUS Women"
515905,2014-03-24,"WI Women"
515905,2014-03-26,"India Women"
515905,2014-03-28,"BAN Women"
515905,2014-03-30,"SL Women"
515905,2014-04-04,"SA Women"
515905,2014-04-06,"AUS Women"
515905,2014-09-01,"SA Women"
515905,2014-09-03,"SA Women"
515905,2014-09-07,"SA Women"
515905,2015-02-19,"NZ Women"
515905,2015-02-20,"NZ Women"
515905,2015-02-24,"NZ Women"
515905,2015-08-26,"AUS Women"
515905,2015-08-28,"AUS Women"
515905,2015-08-31,"AUS Women"
515905,2016-02-21,"SA Women"
515905,2016-03-17,"BAN Women"
515905,2016-03-22,"India Women"
515905,2016-03-24,"WI Women"
515905,2016-03-27,"PAK Women"
515905,2016-03-30,"AUS Women"
515905,2016-07-03,"PAK Women"
515905,2016-07-05,"PAK Women"
515905,2016-07-07,"PAK Women"
515905,2017-11-17,"AUS Women"
515905,2017-11-19,"AUS Women"
515905,2017-11-21,"AUS Women"
515905,2018-03-23,"AUS Women"
515905,2018-03-25,"India Women"
515905,2018-03-28,"AUS Women"
515905,2018-03-29,"India Women"
515905,2018-03-31,"AUS Women"
515905,2018-06-20,"SA Women"
515905,2018-06-23,"SA Women"
515905,2018-06-23,"NZ Women"
515905,2018-06-28,"NZ Women"
515905,2018-07-01,"NZ Women"
515905,2018-11-12,"BAN Women"
515905,2018-11-16,"SA Women"
515905,2018-11-18,"WI Women"
515905,2018-11-22,"India Women"
515905,2018-11-24,"AUS Women"
515905,2019-03-04,"India Women"
515905,2019-03-07,"India Women"
515905,2019-03-09,"India Women"
515905,2019-03-24,"SL Women"
515905,2019-03-26,"SL Women"
515905,2019-03-28,"SL Women"
515905,2019-06-21,"WI Women"
515905,2019-07-26,"AUS Women"
515905,2019-07-28,"AUS Women"
515905,2019-07-31,"AUS Women"
515905,2019-12-17,"PAK Women"
515905,2019-12-19,"PAK Women"
515905,2020-01-31,"India Women"
515905,2020-02-01,"AUS Women"
515905,2020-02-07,"India Women"
515905,2020-02-09,"AUS Women"
515905,2020-02-23,"SA Women"
515905,2020-02-26,"THA Women"
515905,2020-02-28,"PAK Women"
515905,2020-03-01,"WI Women"
515905,2020-09-21,"WI Women"
515905,2020-09-23,"WI Women"
515905,2020-09-26,"WI Women"
515905,2020-09-28,"WI Women"
515905,2020-09-30,"WI Women"
515905,2021-03-03,"NZ Women"
515905,2021-03-05,"NZ Women"
515905,2021-03-07,"NZ Women"
515905,2021-07-09,"India Women"
515905,2021-07-11,"India Women"
515905,2021-07-14,"India Women"
515905,2021-09-01,"NZ Women"
515905,2021-09-04,"NZ Women"
515905,2021-09-09,"NZ Women"
515905,2022-01-20,"AUS Women"
515905,2022-01-22,"AUS Women"
515905,2022-07-21,"SA Women"
515905,2022-07-23,"SA Women"
515905,2022-07-25,"SA Women"
515905,2022-07-30,"SL Women"
515905,2022-08-02,"SA Women"
515905,2022-08-04,"NZ Women"
515905,2022-08-06,"India Women"
515905,2022-08-07,"NZ Women"
515905,2022-12-11,"WI Women"
515905,2022-12-17,"WI Women"
515905,2022-12-18,"WI Women"
515905,2022-12-22,"WI Women"
515905,2023-02-11,"WI Women"
515905,2023-02-13,"IRE Women"
515905,2023-02-18,"India Women"
515905,2023-02-21,"PAK Women"
515905,2023-02-24,"SA Women"
515905,2023-07-01,"AUS Women"
515905,2023-07-05,"AUS Women"
515905,2023-07-08,"AUS Women"
515905,2023-12-06,"India Women"
515905,2023-12-09,"India Women"
515905,2024-03-27,"NZ Women"
515905,2024-03-29,"NZ Women"
515905,2024-05-17,"PAK Women"
515905,2024-05-19,"PAK Women"
515905,2024-07-06,"NZ Women"
515905,2024-07-09,"NZ Women"
515905,2024-07-11,"NZ Women"
515905,2024-07-13,"NZ Women"
515905,2024-07-17,"NZ Women"
515905,2024-10-05,"BAN Women"
515905,2024-10-07,"SA Women"
515905,2024-10-13,"SCO Women"
515905,2024-10-15,"WI Women"
515905,2024-11-24,"SA Women"
515905,2024-11-27,"SA Women"
515905,2024-11-30,"SA Women"
515905,2013-07-05,"PAK Women"
515905,2013-07-05,"PAK Women"
515905,2013-08-27,"AUS Women"
515905,2013-08-29,"AUS Women"
515905,2013-08-31,"AUS Women"
515905,2013-10-16,"NZ Women"
515905,2013-10-18,"WI Women"
515905,2013-10-22,"NZ Women"
515905,2013-10-24,"WI Women"
515905,2013-10-26,"WI Women"
515905,2014-01-29,"AUS Women"
515905,2014-01-31,"AUS Women"
515905,2014-02-02,"AUS Women"
515905,2014-03-24,"WI Women"
515905,2014-03-26,"India Women"
515905,2014-03-28,"BAN Women"
515905,2014-03-30,"SL Women"
515905,2014-04-04,"SA Women"
515905,2014-04-06,"AUS Women"
515905,2014-09-01,"SA Women"
515905,2014-09-03,"SA Women"
515905,2014-09-07,"SA Women"
515905,2015-02-19,"NZ Women"
515905,2015-02-20,"NZ Women"
515905,2015-02-24,"NZ Women"
515905,2015-08-26,"AUS Women"
515905,2015-08-28,"AUS Women"
515905,2015-08-31,"AUS Women"
515905,2016-02-21,"SA Women"
515905,2016-03-17,"BAN Women"
515905,2016-03-22,"India Women"
515905,2016-03-24,"WI Women"
515905,2016-03-27,"PAK Women"
515905,2016-03-30,"AUS Women"
515905,2016-07-03,"PAK Women"
515905,2016-07-05,"PAK Women"
515905,2016-07-07,"PAK Women"
515905,2017-11-17,"AUS Women"
515905,2017-11-19,"AUS Women"
515905,2017-11-21,"AUS Women"
515905,2018-03-23,"AUS Women"
515905,2018-03-25,"India Women"
515905,2018-03-28,"AUS Women"
515905,2018-03-29,"India Women"
515905,2018-03-31,"AUS Women"
515905,2018-06-20,"SA Women"
515905,2018-06-23,"SA Women"
515905,2018-06-23,"NZ Women"
515905,2018-06-28,"NZ Women"
515905,2018-07-01,"NZ Women"
515905,2018-11-12,"BAN Women"
515905,2018-11-16,"SA Women"
515905,2018-11-18,"WI Women"
515905,2018-11-22,"India Women"
515905,2018-11-24,"AUS Women"
515905,2019-03-04,"India Women"
515905,2019-03-07,"India Women"
515905,2019-03-09,"India Women"
515905,2019-03-24,"SL Women"
515905,2019-03-26,"SL Women"
515905,2019-03-28,"SL Women"
515905,2019-06-21,"WI Women"
515905,2019-07-26,"AUS Women"
515905,2019-07-28,"AUS Women"
515905,2019-07-31,"AUS Women"
515905,2019-12-17,"PAK Women"
515905,2019-12-19,"PAK Women"
515905,2020-01-31,"India Women"
515905,2020-02-01,"AUS Women"
515905,2020-02-07,"India Women"
515905,2020-02-09,"AUS Women"
515905,2020-02-23,"SA Women"
515905,2020-02-26,"THA Women"
515905,2020-02-28,"PAK Women"
515905,2020-03-01,"WI Women"
515905,2020-09-21,"WI Women"
515905,2020-09-23,"WI Women"
515905,2020-09-26,"WI Women"
515905,2020-09-28,"WI Women"
515905,2020-09-30,"WI Women"
515905,2021-03-03,"NZ Women"
515905,2021-03-05,"NZ Women"
515905,2021-03-07,"NZ Women"
515905,2021-07-09,"India Women"
515905,2021-07-11,"India Women"
515905,2021-07-14,"India Women"
515905,2021-09-01,"NZ Women"
515905,2021-09-04,"NZ Women"
515905,2021-09-09,"NZ Women"
515905,2022-01-20,"AUS Women"
515905,2022-01-22,"AUS Women"
515905,2022-07-21,"SA Women"
515905,2022-07-23,"SA Women"
515905,2022-07-25,"SA Women"
515905,2022-07-30,"SL Women"
515905,2022-08-02,"SA Women"
515905,2022-08-04,"NZ Women"
515905,2022-08-06,"India Women"
515905,2022-08-07,"NZ Women"
515905,2022-12-11,"WI Women"
515905,2022-12-17,"WI Women"
515905,2022-12-18,"WI Women"
515905,2022-12-22,"WI Women"
515905,2023-02-11,"WI Women"
515905,2023-02-13,"IRE Women"
515905,2023-02-18,"India Women"
515905,2023-02-21,"PAK Women"
515905,2023-02-24,"SA Women"
515905,2023-07-01,"AUS Women"
515905,2023-07-05,"AUS Women"
515905,2023-07-08,"AUS Women"
515905,2023-12-06,"India Women"
515905,2023-12-09,"India Women"
515905,2024-03-27,"NZ Women"
515905,2024-03-29,"NZ Women"
515905,2024-05-17,"PAK Women"
515905,2024-05-19,"PAK Women"
515905,2024-07-06,"NZ Women"
515905,2024-07-09,"NZ Women"
515905,2024-07-11,"NZ Women"
515905,2024-07-13,"NZ Women"
515905,2024-07-17,"NZ Women"
515905,2024-10-05,"BAN Women"
515905,2024-10-07,"SA Women"
515905,2024-10-13,"SCO Women"
515905,2024-10-15,"WI Women"
515905,2024-11-24,"SA Women"
515905,2024-11-27,"SA Women"
515905,2024-11-30,"SA Women"
878039,2016-07-03,"PAK Women"
878039,2016-07-05,"PAK Women"
878039,2017-11-17,"AUS Women"
878039,2017-11-19,"AUS Women"
878039,2017-11-21,"AUS Women"
878039,2018-03-23,"AUS Women"
878039,2018-03-25,"India Women"
878039,2018-03-28,"AUS Women"
878039,2018-03-31,"AUS Women"
878039,2018-06-20,"SA Women"
878039,2018-06-23,"SA Women"
878039,2018-06-23,"NZ Women"
878039,2018-06-28,"NZ Women"
878039,2018-07-01,"NZ Women"
878039,2018-11-12,"BAN Women"
878039,2018-11-16,"SA Women"
878039,2018-11-18,"WI Women"
878039,2018-11-22,"India Women"
878039,2018-11-24,"AUS Women"
878039,2019-06-21,"WI Women"
878039,2019-07-26,"AUS Women"
878039,2019-07-28,"AUS Women"
878039,2019-07-31,"AUS Women"
878039,2019-12-17,"PAK Women"
878039,2019-12-19,"PAK Women"
878039,2019-12-20,"PAK Women"
878039,2020-01-31,"India Women"
878039,2020-02-01,"AUS Women"
878039,2020-02-07,"India Women"
878039,2020-02-09,"AUS Women"
878039,2020-02-23,"SA Women"
878039,2020-02-26,"THA Women"
878039,2020-02-28,"PAK Women"
878039,2020-03-01,"WI Women"
878039,2020-09-21,"WI Women"
878039,2020-09-23,"WI Women"
878039,2020-09-26,"WI Women"
878039,2020-09-28,"WI Women"
878039,2020-09-30,"WI Women"
878039,2021-03-03,"NZ Women"
878039,2021-03-05,"NZ Women"
878039,2021-03-07,"NZ Women"
878039,2021-07-09,"India Women"
878039,2021-07-11,"India Women"
878039,2021-07-14,"India Women"
878039,2021-09-01,"NZ Women"
878039,2021-09-04,"NZ Women"
878039,2021-09-09,"NZ Women"
878039,2022-01-20,"AUS Women"
878039,2022-01-22,"AUS Women"
878039,2022-07-21,"SA Women"
878039,2022-07-23,"SA Women"
878039,2022-07-25,"SA Women"
878039,2022-07-30,"SL Women"
878039,2022-08-02,"SA Women"
878039,2022-08-04,"NZ Women"
878039,2022-08-06,"India Women"
878039,2022-08-07,"NZ Women"
878039,2022-09-10,"India Women"
878039,2022-09-13,"India Women"
878039,2022-09-15,"India Women"
878039,2022-12-11,"WI Women"
878039,2022-12-17,"WI Women"
878039,2022-12-18,"WI Women"
878039,2022-12-22,"WI Women"
878039,2023-02-11,"WI Women"
878039,2023-02-13,"IRE Women"
878039,2023-02-18,"India Women"
878039,2023-02-21,"PAK Women"
878039,2023-02-24,"SA Women"
878039,2023-07-01,"AUS Women"
878039,2023-07-05,"AUS Women"
878039,2023-07-08,"AUS Women"
878039,2023-12-06,"India Women"
878039,2023-12-09,"India Women"
878039,2023-12-10,"India Women"
878039,2024-03-27,"NZ Women"
878039,2024-03-29,"NZ Women"
878039,2024-05-11,"PAK Women"
878039,2024-05-17,"PAK Women"
878039,2024-05-19,"PAK Women"
878039,2024-07-06,"NZ Women"
878039,2024-07-09,"NZ Women"
878039,2024-07-11,"NZ Women"
878039,2024-07-13,"NZ Women"
878039,2024-07-17,"NZ Women"
878039,2024-10-05,"BAN Women"
878039,2024-10-07,"SA Women"
878039,2024-10-13,"SCO Women"
878039,2024-10-15,"WI Women"
878039,2024-11-24,"SA Women"
878039,2024-11-27,"SA Women"
878039,2024-11-30,"SA Women"
885837,2019-12-17,"PAK Women"
885837,2019-12-19,"PAK Women"
885837,2019-12-20,"PAK Women"
885837,2020-01-31,"India Women"
885837,2020-02-01,"AUS Women"
885837,2020-02-09,"AUS Women"
885837,2020-02-23,"SA Women"
885837,2020-02-26,"THA Women"
885837,2020-02-28,"PAK Women"
885837,2020-03-01,"WI Women"
885837,2020-09-21,"WI Women"
885837,2020-09-23,"WI Women"
885837,2020-09-26,"WI Women"
885837,2020-09-28,"WI Women"
885837,2020-09-30,"WI Women"
885837,2021-03-03,"NZ Women"
885837,2021-03-05,"NZ Women"
885837,2021-03-07,"NZ Women"
885837,2021-07-09,"India Women"
885837,2021-07-11,"India Women"
885837,2021-07-14,"India Women"
885837,2021-09-01,"NZ Women"
885837,2021-09-04,"NZ Women"
885837,2021-09-09,"NZ Women"
885837,2022-01-20,"AUS Women"
885837,2022-01-22,"AUS Women"
885837,2022-07-21,"SA Women"
885837,2022-07-23,"SA Women"
885837,2022-07-25,"SA Women"
885837,2022-07-30,"SL Women"
885837,2022-08-02,"SA Women"
885837,2022-08-04,"NZ Women"
885837,2022-08-06,"India Women"
885837,2022-08-07,"NZ Women"
885837,2022-09-10,"India Women"
885837,2022-09-13,"India Women"
885837,2022-09-15,"India Women"
885837,2022-12-11,"WI Women"
885837,2022-12-14,"WI Women"
885837,2022-12-17,"WI Women"
885837,2022-12-18,"WI Women"
885837,2023-02-11,"WI Women"
885837,2023-02-13,"IRE Women"
885837,2023-02-18,"India Women"
885837,2023-02-21,"PAK Women"
885837,2023-02-24,"SA Women"
885837,2023-07-01,"AUS Women"
885837,2023-07-05,"AUS Women"
885837,2023-07-08,"AUS Women"
885837,2023-08-31,"SL Women"
885837,2023-09-02,"SL Women"
885837,2023-09-06,"SL Women"
885837,2023-12-06,"India Women"
885837,2023-12-09,"India Women"
885837,2024-03-19,"NZ Women"
885837,2024-03-22,"NZ Women"
885837,2024-03-24,"NZ Women"
885837,2024-05-11,"PAK Women"
885837,2024-05-17,"PAK Women"
885837,2024-05-19,"PAK Women"
885837,2024-07-06,"NZ Women"
885837,2024-07-09,"NZ Women"
885837,2024-07-11,"NZ Women"
885837,2024-07-13,"NZ Women"
885837,2024-10-05,"BAN Women"
885837,2024-10-07,"SA Women"
885837,2024-10-13,"SCO Women"
885837,2024-10-15,"WI Women"
885837,2024-11-24,"SA Women"
885837,2024-11-27,"SA Women"
885815,2018-11-12,"BAN Women"
885815,2018-11-16,"SA Women"
885815,2018-11-18,"WI Women"
885815,2018-11-22,"India Women"
885815,2018-11-24,"AUS Women"
885815,2019-03-04,"India Women"
885815,2019-03-09,"India Women"
885815,2019-03-24,"SL Women"
885815,2019-03-26,"SL Women"
885815,2019-03-28,"SL Women"
885815,2020-09-28,"WI Women"
885815,2020-09-30,"WI Women"
885815,2021-03-03,"NZ Women"
885815,2021-03-05,"NZ Women"
885815,2021-03-07,"NZ Women"
885815,2021-07-09,"India Women"
885815,2021-07-11,"India Women"
885815,2021-07-14,"India Women"
885815,2021-09-01,"NZ Women"
885815,2021-09-04,"NZ Women"
885815,2021-09-09,"NZ Women"
885815,2022-01-20,"AUS Women"
885815,2022-01-22,"AUS Women"
885815,2022-07-21,"SA Women"
885815,2022-07-23,"SA Women"
885815,2022-07-25,"SA Women"
885815,2022-07-30,"SL Women"
885815,2022-08-02,"SA Women"
885815,2022-08-04,"NZ Women"
885815,2022-08-06,"India Women"
885815,2022-08-07,"NZ Women"
885815,2022-09-10,"India Women"
885815,2022-09-13,"India Women"
885815,2022-09-15,"India Women"
885815,2022-12-11,"WI Women"
885815,2022-12-14,"WI Women"
885815,2022-12-17,"WI Women"
885815,2022-12-18,"WI Women"
885815,2022-12-22,"WI Women"
